ID,Label
1001,0.47670545526493535
1002,0.9063255627907321
1003,0.9583505850484529
1004,0.3366050216366943
1005,0.12109073807897511
1006,0.9677763935957184
1007,0.11139408123556492
1008,0.18532428478922583
1009,0.9925578803266708
1010,0.8368524236250936
1011,0.35418249005210295
1012,0.6730251481764731
1013,0.7572765672001356
1014,0.9970589864795472
1015,0.6300574710928646
1016,0.16870143568022583
1017,0.5139926100357151
1018,0.23523686525428608
1019,0.22691309851168068
1020,0.1493490769720246
1021,0.2971328090631145
1022,0.789181545056978
1023,0.14984307412042736
1024,0.6960587898492037
1025,0.343401382678688
1026,0.4798860819934089
1027,0.343401382678688
1028,0.18268422930590222
1029,0.07694718216446646
1030,0.2828788165830537
1031,0.9166876732380717
1032,0.5729577001816941
1033,0.2846704938156556
1034,0.9660662583993452
1035,0.42755239786474464
1036,0.23029317180283448
1037,0.40899095338456914
1038,0.48315270284174094
1039,0.4429912433629867
1040,0.15411226851496967
1041,0.2695026844607879
1042,0.899584747157319
1043,0.9946691056235359
1044,0.970517241512407
1045,0.4224274041046694
1046,0.9872618219092096
1047,0.19452250409008698
1048,0.16625818187094263
1049,0.6078390525697691
1050,0.890217621476101
1051,0.18419529027225803
1052,0.3571438621684213
1053,0.9882557853152407
1054,0.8707367106400423
1055,0.9757475082175453
1056,0.6419562694985079
1057,0.38994861283915566
1058,0.32441699113141154
1059,0.5965780626589117
1060,0.863041338118399
1061,0.6165880805365491
1062,0.4140636132814222
1063,0.28520115388617595
1064,0.2332833774760405
1065,0.8091453920523309
1066,0.2917306041981751
1067,0.9941167366287018
1068,0.1345787282643733
1069,0.9834565055177571
1070,0.9851691079758385
1071,0.06050080301370376
1072,0.0834833130101382
1073,0.9959239867419543
1074,0.3499809098565207
1075,0.2839715234087232
1076,0.19300974434584411
1077,0.34556579763290907
1078,0.9834109556945883
1079,0.4864678552288437
1080,0.9654270868965218
1081,0.251784477272769
1082,0.9496350630920607
1083,0.23559985739192912
1084,0.18641724841870486
1085,0.19344661457722903
1086,0.19622680077005772
1087,0.9873228635579003
1088,0.3088015009740559
1089,0.3242507250375976
1090,0.504485549298207
1091,0.48221660598631033
1092,0.5823291774905559
1093,0.9454570962499778
1094,0.46441558969403474
1095,0.4784858747939279
1096,0.07476565972367866
1097,0.15097696622579937
1098,0.2844990726418229
1099,0.7987168807451025
1100,0.8783180773843665
1101,0.31511576816413445
1102,0.1735756833017998
1103,0.7994381683523104
1104,0.9839763531435719
1105,0.9148585812383189
1106,0.12072397891246889
1107,0.8298308926732081
1108,0.9437958171575316
1109,0.1784322760404886
1110,0.4036348173860408
1111,0.46668547312011727
1112,0.16341659293515956
1113,0.9603032915014964
1114,0.9874217675419854
1115,0.984424419617485
1116,0.11614746032050222
1117,0.6904997126485574
1118,0.20999995274190048
1119,0.8775060305974307
1120,0.9928504929145971
1121,0.05269369425501688
1122,0.2356175539701219
1123,0.7381638170037386
1124,0.8314074214152772
1125,0.13859060261055392
1126,0.20290487193227635
1127,0.5409271154929153
1128,0.5203856970675413
1129,0.8824936424472758
1130,0.8815064176952672
1131,0.6026415234844661
1132,0.30602173947530886
1133,0.7760225302007198
1134,0.700781114928342
1135,0.9265486759969495
1136,0.9611873502753377
1137,0.72197016900332
1138,0.23195459113682523
1139,0.9560043929020874
1140,0.1190214826839688
