ID,Label
1001,0.3732159114488215
1002,0.8775956528944437
1003,0.8536374266316566
1004,0.49367979195648115
1005,0.11478788042365698
1006,0.9241868212830382
1007,0.12168669269860546
1008,0.1016573726656782
1009,0.9305986232976804
1010,0.895117174821429
1011,0.2007089595549892
1012,0.7152314011679254
1013,0.7829520627768612
1014,0.9312373669395925
1015,0.19451712173210173
1016,0.1339868973982344
1017,0.235889388688447
1018,0.1711725921121642
1019,0.2380583022289402
1020,0.20994334122875635
1021,0.3789463491705664
1022,0.8697031138095838
1023,0.10359566521215047
1024,0.5145032118997384
1025,0.2706177815958947
1026,0.317376049911481
1027,0.1549098183754903
1028,0.12670854684221247
1029,0.0991935994686063
1030,0.17291686134468903
1031,0.9238588042346803
1032,0.8428984259163701
1033,0.12541838248048742
1034,0.918983108683225
1035,0.30819868222735697
1036,0.35761829297321573
1037,0.27220425605591814
1038,0.5727552145251948
1039,0.12668237486552858
1040,0.2228543862730716
1041,0.1536904138515984
1042,0.9038901332777451
1043,0.9316661407321578
1044,0.845585753781723
1045,0.6018363150513784
1046,0.9297907169313553
1047,0.22911885363328124
1048,0.13828165646318336
1049,0.8303618905202137
1050,0.9210923004359419
1051,0.1607177448784314
1052,0.15518749133412987
1053,0.9302048310702412
1054,0.9135001133301643
1055,0.9152355498259773
1056,0.70637563069498
1057,0.13618088640929238
1058,0.5883814359580478
1059,0.3725982072183502
1060,0.881763544149559
1061,0.7997547219463172
1062,0.4496891990530518
1063,0.20699144333362907
1064,0.1441157888597666
1065,0.8539326405848993
1066,0.28382806141285727
1067,0.9304757859282846
1068,0.13743880355739188
1069,0.9283317715481996
1070,0.9263566353088539
1071,0.12215875287110353
1072,0.17008121030872006
1073,0.9297904593761503
1074,0.4122409665919977
1075,0.47559202332772155
1076,0.31711854110193916
1077,0.37666427352940135
1078,0.9208107215882267
1079,0.3146322077137541
1080,0.9001953019151716
1081,0.1608419475920963
1082,0.9162855339663709
1083,0.11761899523204362
1084,0.44919768647221775
1085,0.19420993215064317
1086,0.13761060805596342
1087,0.9286138372554499
1088,0.22101208506319892
1089,0.8287966464658298
1090,0.7418010815449589
1091,0.7588985935848704
1092,0.8569473589206362
1093,0.9076414153345106
1094,0.6826841242346432
1095,0.8135369393837529
1096,0.1271147209437667
1097,0.1223030186052396
1098,0.8409391896417098
1099,0.8148172903988895
1100,0.9039481753612415
1101,0.36955833166591
1102,0.13795828716133537
1103,0.8431918374260542
1104,0.9236452068455132
1105,0.9139827890073435
1106,0.10345832849511442
1107,0.8714331221102101
