ID,Label
1001,0.21025045041895982
1002,0.8974201124132757
1003,0.9316257499724323
1004,0.4847875790254045
1005,0.058338750208425716
1006,0.9653931013739008
1007,0.06581793997383686
1008,0.05112219329403299
1009,0.9910365809522335
1010,0.8973723421636692
1011,0.18689023801299806
1012,0.7519418629418828
1013,0.7247660639694451
1014,0.9966889061844073
1015,0.12970802553705552
1016,0.09332047216898587
1017,0.2649064203766812
1018,0.20636643235487429
1019,0.11894613603178267
1020,0.09928591504600309
1021,0.46819626232612643
1022,0.8156823713069529
1023,0.05202749902740996
1024,0.5615664152229312
1025,0.35123545248118476
1026,0.4080220318889498
1027,0.23439134862468056
1028,0.09088176698174791
1029,0.04827999169634919
1030,0.168676890406493
1031,0.9760735332040278
1032,0.8008285349817854
1033,0.1215277763205386
1034,0.9525787629633358
1035,0.2576472650422695
1036,0.3575917141439706
1037,0.3491951650300862
1038,0.6335928187154998
1039,0.10678377983749734
1040,0.11091518604932363
1041,0.19471861456198458
1042,0.9156487768645156
1043,0.9971434357511919
1044,0.9292928747311751
1045,0.6366106755944102
1046,0.9922472913254174
1047,0.27234452234059614
1048,0.12752147404559877
1049,0.7913674146355718
1050,0.9743628571149312
1051,0.07858916326959182
1052,0.1420089292004371
1053,0.9937933961714898
1054,0.9386343753443638
1055,0.9593374144956054
1056,0.7586473626712833
1057,0.16157377252612592
1058,0.6594551287061278
1059,0.3855067813015761
1060,0.8997638922020159
1061,0.8072283704325807
1062,0.4614531176384301
1063,0.20803142492567994
1064,0.11354949093456004
1065,0.8943282698676807
1066,0.3148052448312813
1067,0.9926077590100599
1068,0.1404879168543171
1069,0.9918635365248485
1070,0.9787138057531992
1071,0.05545390481165972
1072,0.20514418978731994
1073,0.9943267652796223
1074,0.46919909094524936
1075,0.1841906697281092
1076,0.2839772871208077
1077,0.31055411885399303
1078,0.977107814705409
1079,0.24978715808510735
1080,0.963586029909616
1081,0.12121235643795697
1082,0.9566063797982045
1083,0.08958126730865329
1084,0.23389649453159772
1085,0.21540149822629284
1086,0.15514320820462227
1087,0.9849452021255257
1088,0.27741966740390844
1089,0.8071554106784586
1090,0.568987003514746
1091,0.5845871514190661
1092,0.7542133086346505
1093,0.9622310961293705
1094,0.6463033418732599
1095,0.8180044635012187
1096,0.07602193538337922
1097,0.09354146070724488
1098,0.7950343133150725
